gene_id,p_value,auc_single,neg_log10_p
WDR37,0.8695161354236816,0.5074093536521282,0.06072235447731347
PLP2,0.8695161354236816,0.5074093536521282,0.06072235447731347
SORT1,0.8707733082951704,0.6380451918024173,0.06009489180111237
DLC1,0.8713374918578305,0.5095112979506042,0.05981359876672194
HAT1_1,0.8713638377331957,0.5073042564372044,0.059800467579984876
HAT1,0.8713638377331957,0.5073042564372044,0.059800467579984876
PRPSAP2,0.8713638377331957,0.5073042564372044,0.059800467579984876
IDH2,0.8713638377331957,0.5073042564372044,0.059800467579984876
PTOV1,0.8713638377331957,0.5073042564372044,0.059800467579984876
CUL5,0.8713638377331957,0.5073042564372044,0.059800467579984876
RFX2,0.8713638377331957,0.5073042564372043,0.059800467579984876
SAP30,0.8726046402581653,0.5650026274303731,0.059182481891076326
RAB8B,0.8731273596122315,0.631739358906989,0.058922402866510945
ENTREP1,0.8731990520156718,0.6132422490803994,0.05888674445234659
BID,0.8732095692648643,0.508039936941671,0.05888151362236388
EGR1,0.8732122423066733,0.5071991592222806,0.05888018417572062
PKP4,0.8732122423066733,0.5071991592222806,0.05888018417572062
SLC25A17,0.8732122423066733,0.5071991592222806,0.05888018417572062
GPR65,0.8738905080421395,0.5199159222280609,0.058542977814026086
ADIRF,0.8740441939063615,0.5058328954282711,0.058466607772427036
CFAP74,0.8741223276405181,0.5095112979506042,0.058427786471138984
PLEKHB1,0.8741355990800727,0.5074093536521282,0.05842119280680895
RAD1,0.8741366732510574,0.5070940620073568,0.05842065912960241
EGLN1,0.8743105582886893,0.5998949027850762,0.058334276982957296
SLC12A4,0.8743916657176872,0.5497635312664214,0.05829399052549547
LRP2,0.8746058280140813,0.56878612716763,0.058187633021435176
SLC12A8,0.8750575753027159,0.5081450341565948,0.057963371190666586
FBXW11,0.8750613392275131,0.5070940620073568,0.05796150314415142
FGFR1,0.8750613392275131,0.5070940620073567,0.05796150314415142
FAM136A,0.8750613392275131,0.5070940620073568,0.05796150314415142
USP21,0.8750613392275131,0.5070940620073568,0.05796150314415142
TRIM14,0.8750613392275131,0.5070940620073567,0.05796150314415142
ERLIN1,0.8750613392275131,0.5070940620073567,0.05796150314415142
PIGV,0.8750613392275131,0.5070940620073568,0.05796150314415142
NR1D1,0.8750613392275131,0.5070940620073568,0.05796150314415142
CDKN2AIP,0.875971974780385,0.5094062007356805,0.057509788116084946
ZFAND5,0.8759861130798577,0.5070940620073567,0.05750277860428535
DCLRE1B,0.8761964180326487,0.5386232264844981,0.05739852658792193
MAN2A1,0.8768699905750443,0.5114030478192328,0.057064792678832243
UQCRC1,0.8769111185677722,0.506988964792433,0.057044423363410146
IFT46,0.8769111185677722,0.506988964792433,0.057044423363410146
CDK4,0.8769111185677722,0.506988964792433,0.057044423363410146
H3-3B,0.8769111185677722,0.506988964792433,0.057044423363410146
PNPLA2,0.8769111185677722,0.506988964792433,0.057044423363410146
CLIP1,0.8769111185677722,0.506988964792433,0.057044423363410146
LYSET,0.8769111185677722,0.506988964792433,0.057044423363410146
LYSET_1,0.8769111185677722,0.506988964792433,0.057044423363410146
GPR153,0.8769111185677722,0.506988964792433,0.057044423363410146
MAPKAP1,0.8769111185677722,0.506988964792433,0.057044423363410146
TNFRSF1A,0.8769111185677722,0.506988964792433,0.057044423363410146
GRM6,0.8780796753939007,0.6710457172884918,0.05646607519414971
RPGRIP1,0.8781407035034485,0.62154492905938,0.056435891998980435
TBX10,0.8783675647767796,0.9646873357856017,0.056323709663727885
USP13,0.878761570388326,0.5068838675775093,0.056128943710131246
CIAO2B,0.878761570388326,0.5068838675775093,0.056128943710131246
GRSF1,0.878761570388326,0.5068838675775093,0.056128943710131246
PQBP1_1,0.878761570388326,0.5068838675775093,0.056128943710131246
PQBP1,0.878761570388326,0.5068838675775093,0.056128943710131246
PSD4,0.8791061201778009,0.6738833420914345,0.05595869645542701
ACSL6,0.8793167588767592,0.9481870730425643,0.055854649555036794
SEMA4G,0.8805758703134098,0.7487125591171834,0.055233219323136094
MCM4,0.8805784783927886,0.50856542301629,0.055231933036691744
SUMO2,0.8806125647681415,0.5067787703625853,0.055215122225867774
TIPARP,0.8806126847390284,0.5067787703625855,0.05521506305945033
PTP4A2,0.8806126847390284,0.5067787703625855,0.05521506305945033
MRPL39,0.8806126847390284,0.5067787703625855,0.05521506305945033
CTBS,0.8806126847390284,0.5067787703625855,0.05521506305945033
PPP4R1,0.8806126847390284,0.5067787703625855,0.05521506305945033
NSMF,0.8810891932338737,0.5478717813977929,0.054980125448807406
ABCA4,0.8813386605709403,0.6171308460325802,0.05485717881199294
NUP98,0.8815359870306616,0.507514450867052,0.054759953756241014
NLK,0.8820393759096637,0.5513399894902785,0.05451202670652894
ADAT1,0.882462797699373,0.5073042564372043,0.0543035942624454
RPS23,0.8824644516588714,0.5066736731476615,0.054302780285003856
ZDHHC7,0.8824644516588714,0.5066736731476615,0.054302780285003856
NDFIP1,0.8824644516588714,0.5066736731476615,0.054302780285003856
DRAM1,0.8824644516588714,0.5066736731476615,0.054302780285003856
GFPT2,0.8833088722336802,0.5379926431949553,0.05388740735005406
HLX,0.8836778204413116,0.7808723068838676,0.053706045290367634
ACTG1,0.8843168611761469,0.5065685759327377,0.05339209425892833
ACTG1_1,0.8843168611761469,0.5065685759327377,0.05339209425892833
KPNA1,0.8843168611761469,0.5065685759327377,0.05339209425892833
SESN1,0.8843168611761469,0.5065685759327377,0.05339209425892833
PGM1,0.8843168611761469,0.5065685759327379,0.05339209425892833
DNAJC6,0.8845890331116774,0.8476090383604835,0.05325844919500008
BMP4,0.8846266504929963,0.5921177088807147,0.05323998110059609
SEMA3G,0.8861699033086072,0.5064634787178139,0.052483003851860006
MFSD12,0.8861699033086072,0.5064634787178139,0.052483003851860006
DNAJC11,0.8861699033086072,0.5064634787178139,0.052483003851860006
SUPT16H,0.8861699033086072,0.5064634787178139,0.052483003851860006
ERMP1,0.8861699033086072,0.5064634787178139,0.052483003851860006
PRDX2,0.8861699033086072,0.5064634787178139,0.052483003851860006
CRISP2,0.8862606088694129,0.9291644771413557,0.05243855311114032
ACOT11,0.8864497078259681,0.5382028376248029,0.05234589879204078
RPL10,0.8867926854361019,0.5796111403047819,0.05217789774952009
RAB36,0.887896789328624,0.5012086179716237,0.05163751443553296
ENTREP2,0.8879090770615233,0.5017341040462429,0.0516315042125752
ENTREP2_1,0.8879090770615233,0.5017341040462429,0.0516315042125752
ZBTB43,0.8880219912627192,0.506988964792433,0.05157627907974364
TBCCD1,0.8880225825708653,0.505937992643195,0.051575989895712174
DUSP10,0.8880234554371992,0.5063583815028903,0.05157556301372361
CDKN2C,0.8880235680636265,0.5063583815028901,0.05157550793293437
LYRM1,0.8880235680636265,0.5063583815028901,0.05157550793293437
AP3D1,0.8880235680636265,0.5063583815028901,0.05157550793293437
GIT2,0.8889295124457329,0.6966894377299002,0.05113267499101288
LHX6,0.8889316358926455,0.5034156594850236,0.051131637563227715
GAS7,0.8889316358926455,0.5070940620073567,0.051131637563227715
ARHGAP6,0.8893503364584059,0.964477141355754,0.05092712629733508
SDHAF3,0.8896667982869144,0.6147136100893327,0.050772616681188404
FRAT2,0.8897652256841085,0.5143457698370993,0.0507245716028294
STUM,0.8897869998655381,0.5147661586967945,0.05071394375307313
EPHX1,0.8898778454383622,0.5062532842879663,0.050669605369785695
ELF2,0.8898778454383622,0.5062532842879663,0.050669605369785695
SLC7A7,0.8898778454383622,0.5062532842879663,0.050669605369785695
SLC38A1,0.8898778454383622,0.5062532842879663,0.050669605369785695
BZW2,0.8898778454383622,0.5062532842879663,0.050669605369785695
GRINA,0.8898778454383622,0.5062532842879663,0.050669605369785695
KIR2DS4_17,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_22,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_23,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_13,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_12,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_9,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_8,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_11,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_10,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_25,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_20,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_16,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_15,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_6,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_2,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_7,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_5,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_3,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_4,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_14,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_1,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_19,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_18,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_21,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_24,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_32,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_31,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_30,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_28,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_29,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_27,0.8906250000353377,0.5014188124014713,0.05030511829416407
KIR2DS4_26,0.8906250000353377,0.5014188124014713,0.05030511829416407
NSUN5,0.890738996734431,0.5308460325801366,0.050249533767330976
SLCO3A1,0.8911966469768914,0.5926431949553337,0.05002645614944546
CD5L,0.8915814009121226,0.8340514976353126,0.04983899982110037
CRIP2,0.8917104942386648,0.5077246452968996,0.04977612226345745
DLD,0.8917327254199173,0.5061481870730425,0.04976529502854663
DESI2,0.8917327254199173,0.5061481870730425,0.04976529502854663
KDM5C,0.8917327254199173,0.5061481870730425,0.04976529502854663
DNMT1,0.8917327254199173,0.5061481870730425,0.04976529502854663
FIP1L1,0.8917327254199173,0.5061481870730425,0.04976529502854663
DPP4,0.8917559332484774,0.702154492905938,0.049753992425827905
MDC1_4,0.8926603612512928,0.5060430898581187,0.04931374972489837
MDC1_3,0.8926603612512928,0.5060430898581187,0.04931374972489837
MDC1_1,0.8926603612512928,0.5060430898581187,0.04931374972489837
MDC1_6,0.8926603612512928,0.5060430898581187,0.04931374972489837
MDC1_7,0.8926603612512928,0.5060430898581187,0.04931374972489837
MDC1_5,0.8926603612512928,0.5060430898581187,0.04931374972489837
MDC1_2,0.8926603612512928,0.5060430898581187,0.04931374972489837
MDC1,0.8926603612512928,0.5060430898581187,0.04931374972489837
ERCC6L,0.8929440330459786,0.716657908565423,0.049175760485474986
PDE11A,0.8933908398379018,0.7224382553862323,0.04895850477244897
WDR33,0.893445588600728,0.897320021019443,0.04893189116057555
ZNF586,0.8934551468393632,0.5157120336311087,0.04892724502639058
MCM10,0.8934706592693562,0.8233315817130846,0.04891970474382932
ZNF142,0.8935876624894201,0.5058328954282711,0.04886283603138431
RAP1GAP,0.8935881712108901,0.5060430898581187,0.04886258878662746
CCNG1,0.8935881979855022,0.5060430898581187,0.04886257577384766
PPIG,0.8935881979855022,0.5060430898581187,0.04886257577384766
TWF2,0.8935881979855022,0.5060430898581187,0.04886257577384766
LARP7,0.8935881979855022,0.5060430898581187,0.04886257577384766
ZNF85,0.8935881979855022,0.5060430898581187,0.04886257577384766
CISD1,0.8935881979855022,0.5060430898581187,0.04886257577384766
ZNF85_1,0.8935881979855022,0.5060430898581187,0.04886257577384766
MTUS1,0.8935881979855022,0.5060430898581187,0.04886257577384766
ENOSF1,0.8935881979855022,0.5060430898581187,0.04886257577384766
ACVR2A,0.8935881979855022,0.5060430898581187,0.04886257577384766
ZNF423,0.8936208510123727,0.5428271150814503,0.048846706304747974
PIPOX,0.8948488144595648,0.5492380451918024,0.048250332943552514
VCPIP1,0.8948498323041089,0.9643720441408302,0.04824983895617678
NFASC,0.8951459699105179,0.7514450867052023,0.04810613925658896
CIB2,0.8953579447737154,0.5021544929059379,0.04800330841320012
ZSCAN18,0.8954427795401722,0.5064634787178139,0.047962161153794834
RSL24D1,0.895444253102597,0.505937992643195,0.047961446468816726
HOXB3,0.895444253102597,0.505937992643195,0.047961446468816726
NABP2,0.895444253102597,0.505937992643195,0.047961446468816726
TAC1,0.8957856434355116,0.9155018392012612,0.047795902180122495
PPIE,0.8963722351579516,0.5060430898581187,0.04751160406071442
PKP3,0.8968791215218043,0.5272727272727273,0.047266085822776256
CRYGD_1,0.8971692778042666,0.5500788229111928,0.047125606587646356
CRYGD,0.8971692778042666,0.5500788229111928,0.047125606587646356
CARD8,0.8972987091692947,0.5066736731476615,0.04706295701337428
SMAGP,0.8972994330378736,0.5063583815028903,0.04706260665958524
SETMAR,0.8972994330378736,0.5058328954282711,0.04706260665958524
LY6G6C_6,0.8973007773246278,0.5058328954282711,0.047061956022952024
LY6G6C_4,0.8973007773246278,0.5058328954282711,0.047061956022952024
LY6G6C_2,0.8973007773246278,0.5058328954282711,0.047061956022952024
LY6G6C,0.8973007773246278,0.5058328954282711,0.047061956022952024
LY6G6C_3,0.8973007773246278,0.5058328954282711,0.047061956022952024
LY6G6C_1,0.8973007773246278,0.5058328954282711,0.047061956022952024
LY6G6C_5,0.8973007773246278,0.5058328954282711,0.047061956022952024
BTG2,0.8973008807291147,0.5058328954282711,0.047061905975078845
ZNF747,0.8973008807291147,0.5058328954282711,0.047061905975078845
FBXW4,0.8973008807291147,0.5058328954282711,0.047061905975078845
VPS35,0.8973008807291147,0.5058328954282711,0.047061905975078845
TIMP2,0.8973008807291147,0.5058328954282711,0.047061905975078845
CPNE7,0.8973008807291147,0.5058328954282711,0.047061905975078845
EEF1AKMT3,0.8973008807291147,0.5058328954282711,0.047061905975078845
IL13RA1,0.8973008807291147,0.5058328954282711,0.047061905975078845
PLXNA1,0.8973008807291147,0.5058328954282711,0.047061905975078845
PLS3,0.8973008807291147,0.5058328954282711,0.047061905975078845
HNRNPA0,0.8973008807291147,0.5058328954282711,0.047061905975078845
SLC2A6_1,0.8982317225002932,0.5320021019442984,0.04661161119319959
SLC2A6,0.8982317225002932,0.5320021019442984,0.04661161119319959
ZBTB25,0.8984068871788518,0.5251707829742511,0.0465269274363733
UBA7,0.8991580454248722,0.5057277982133473,0.04616396541552582
APPL1,0.899158070813564,0.5057277982133473,0.04616395315275549
LRRK1,0.899158070813564,0.5057277982133473,0.04616395315275549
RRP7A,0.899158070813564,0.5057277982133473,0.04616395315275549
AQP9,0.8991689655135957,0.5411455596426695,0.04615869103078298
ZP2,0.9003543867801643,0.9642669469259064,0.0455865150836215
EFCAB6,0.9003543867801643,0.9642669469259064,0.0455865150836215
ZP2_1,0.9003543867801643,0.9642669469259064,0.0455865150836215
CFI,0.9009584339533347,0.5112979506043089,0.04529524489342366
ADM,0.9009988593526199,0.5031003678402522,0.04527575882912408
GPD1,0.9010054224911669,0.7651077246452969,0.04527259531293974
ABHD14A,0.901015788369338,0.5056227009984235,0.04526759887487039
CYP17A1,0.901015788369338,0.5056227009984235,0.04526759887487039
MAP2K6,0.9013847754950578,0.8469784550709406,0.04508978149282459
H3C6,0.9023951188909696,0.9476615869679453,0.04460326247914011
SSX2IP,0.902500611992889,0.526326852338413,0.044552494923640155
FOS,0.9028629656907297,0.5067787703625855,0.04437816082769644
IGFBP2,0.9028687158767491,0.5064634787178139,0.0443753948862405
DDX11,0.902874098104248,0.5055176037834997,0.04437280595531963
RAB14,0.902874098104248,0.5055176037834997,0.04437280595531963
APEX1,0.902874098104248,0.5055176037834997,0.04437280595531963
APEX1_1,0.902874098104248,0.5055176037834997,0.04437280595531963
HMGCS1,0.902874098104248,0.5055176037834997,0.04437280595531963
LXN,0.902874098104248,0.5055176037834997,0.04437280595531963
PDGFC,0.902874098104248,0.5055176037834997,0.04437280595531963
CBLL1,0.9032014585147852,0.8776668418286915,0.04421536977173831
ATP10D,0.9037324870071123,0.5025748817656333,0.0439601055976803
PRR14L,0.9041179631410516,0.8766158696794535,0.04377490204790814
OAZ3,0.9047276081891441,0.5890698896479243,0.04348215678039848
DDX19A,0.904732435178171,0.5052023121387283,0.04347983969723736
UBE2NL,0.9047329151619481,0.505412506568576,0.04347960929292954
MTHFD2,0.9047329151619481,0.505412506568576,0.04347960929292954
RNF115,0.9047329151619481,0.505412506568576,0.04347960929292954
YY1,0.9047329151619481,0.505412506568576,0.04347960929292954
DNAJC2,0.9047329151619481,0.505412506568576,0.04347960929292954
HOOK2,0.9047329151619481,0.505412506568576,0.04347960929292954
SLC35D1,0.9056078083717326,0.5003678402522334,0.04305984154655413
TRIO,0.9056308940667924,0.5093011035207566,0.043048770681115546
RFPL2,0.9056608068588855,0.9312664214398318,0.04303442626542714
ZNF175,0.9056616882744976,0.5050972149238045,0.043034003597528285
C2orf72,0.9058176251594893,0.5376773515501839,0.04295923318382041
TCP11L1,0.9059430270121591,0.7918024172359432,0.0428991133963014
CNTRL,0.9064753015825274,0.5149763531266421,0.04264402447806748
CNTN6,0.9065730439098415,0.5021544929059379,0.04259719842012198
BCL2,0.9065855226479776,0.504256437204414,0.04259122051260337
GTF2E1,0.9065922543808373,0.5053074093536521,0.04258799572739845
ETHE1,0.9065922543808373,0.5053074093536521,0.04258799572739845
PSMD7,0.9065922543808373,0.5053074093536521,0.04258799572739845
BNIP3L,0.9065922543808373,0.5053074093536521,0.04258799572739845
AATF_1,0.9065922543808373,0.5053074093536521,0.04258799572739845
BCLAF1,0.9065922543808373,0.5053074093536521,0.04258799572739845
HBB,0.9065922543808373,0.5053074093536521,0.04258799572739845
PTP4A1,0.9065922543808373,0.5053074093536521,0.04258799572739845
AATF,0.9065922543808373,0.5053074093536521,0.04258799572739845
GNA11,0.9065922543808373,0.5053074093536521,0.04258799572739845
CASQ2,0.9082502331391944,0.8181818181818181,0.041794481985971466
CACNA1C_1,0.9083900857228574,0.8088281660535996,0.041727614367925
CACNA1C,0.9083900857228574,0.8088281660535996,0.041727614367925
ANPEP,0.9084437068209869,0.5036258539148712,0.041701979279967535
AAAS_1,0.9084521056648555,0.5052023121387283,0.041697964111324995
AAAS,0.9084521056648555,0.5052023121387283,0.041697964111324995
BHLHE40,0.9084521056648555,0.5052023121387283,0.041697964111324995
SH2B1,0.9084521056648555,0.5052023121387283,0.041697964111324995
GALNT1,0.9084521056648555,0.5052023121387283,0.041697964111324995
UCHL5,0.9093821973357296,0.5050972149238045,0.0412535520822354
KLHL7,0.9096462222760603,0.630057803468208,0.04112747975237024
SLC16A2,0.9103111929589652,0.5056227009984235,0.04081011725954829
TPST2,0.9103120067904762,0.5050972149238044,0.040809728994107695
RYBP,0.9103124589095208,0.5050972149238044,0.04080951329580203
RYBP_1,0.9103124589095208,0.5050972149238044,0.04080951329580203
MPHOSPH10,0.9103124589095208,0.5050972149238044,0.04080951329580203
PAICS,0.9103124589095208,0.5050972149238045,0.04080951329580203
TPP1,0.9103124589095208,0.5050972149238045,0.04080951329580203
BNIP2,0.9103124589095208,0.5050972149238044,0.04080951329580203
ATP2C1,0.9103124589095208,0.5050972149238045,0.04080951329580203
IER3,0.9103124589095208,0.5050972149238044,0.04080951329580203
TOR1AIP1,0.9103124589095208,0.5050972149238045,0.04080951329580203
IER3_5,0.9103124589095208,0.5050972149238044,0.04080951329580203
IER3_4,0.9103124589095208,0.5050972149238044,0.04080951329580203
ANXA4,0.9103124589095208,0.5050972149238045,0.04080951329580203
TCF4,0.9103124589095208,0.5050972149238044,0.04080951329580203
IER3_3,0.9103124589095208,0.5050972149238044,0.04080951329580203
IER3_2,0.9103124589095208,0.5050972149238044,0.04080951329580203
IER3_1,0.9103124589095208,0.5050972149238044,0.04080951329580203
PDLIM3,0.9121706470072901,0.504256437204414,0.03992390715303626
COMMD10,0.9121720641011943,0.5046768260641094,0.039923232459559865
WNT10B,0.9121733040020951,0.5049921177088808,0.03992264213041637
GRHL2,0.9121733040020951,0.5049921177088808,0.03992264213041637
ARAF,0.9121733040020951,0.5049921177088808,0.03992264213041637
TMEM147-AS1,0.9121733040020951,0.5049921177088808,0.03992264213041637
HPN,0.9123228419428007,0.6111403047819233,0.03985145151401153
NPAS2,0.9128405712119994,0.8837624802942722,0.03960506593654168
NPL,0.9131452145333225,0.7652128218602208,0.03946015252521094
ANXA2,0.9140346091466478,0.504887020493957,0.03903735976195722
PTPN9,0.9140346308217476,0.5048870204939568,0.039037349463248563
CLIP4,0.9158534689089202,0.5095112979506042,0.03817400530030843
RPS28,0.9158722403112267,0.5073042564372043,0.03816510405881952
ZSCAN31,0.9158960050523524,0.5044666316342616,0.03815383527963696
PSMG2,0.9158964292397217,0.5047819232790332,0.03815363414087217
MRPS18B_4,0.9158964292397217,0.5047819232790332,0.03815363414087217
MRPS18B_2,0.9158964292397217,0.5047819232790332,0.03815363414087217
MRPS18B,0.9158964292397217,0.5047819232790332,0.03815363414087217
PCCB,0.9158964292397217,0.5047819232790332,0.03815363414087217
MRPS18B_6,0.9158964292397217,0.5047819232790332,0.03815363414087217
MRPS18B_3,0.9158964292397217,0.5047819232790332,0.03815363414087217
ANP32A,0.9158964292397217,0.5047819232790332,0.03815363414087217
MRPS18B_1,0.9158964292397217,0.5047819232790332,0.03815363414087217
MRPS18B_5,0.9158964292397217,0.5047819232790332,0.03815363414087217
ADIPOQ,0.9159995738864246,0.5552285864424593,0.03810472836142636
B9D2,0.9162831152368036,0.9473462953231739,0.03797031630200461
HOXA11,0.9162831152368036,0.9473462953231739,0.03797031630200461
PREX2,0.916689872468636,0.5070940620073567,0.03777756668120425
STARD5,0.916689872468636,0.5146610614818707,0.03777756668120425
ING1,0.9177445802665505,0.5071991592222806,0.037278171539072924
DNAJB1,0.9177586891194988,0.5046768260641092,0.03727149500835381
LRPPRC,0.9177586891194988,0.5046768260641094,0.03727149500835381
GNAQ,0.9177586891194988,0.5046768260641094,0.03727149500835381
MAP3K10,0.9177586891194988,0.5046768260641092,0.03727149500835381
MAFB,0.9177586891194988,0.5046768260641092,0.03727149500835381
TSPYL1,0.9177586891194988,0.5046768260641094,0.03727149500835381
PRRC2B,0.9177586891194988,0.5046768260641092,0.03727149500835381
AP3B1,0.9177586891194988,0.5046768260641092,0.03727149500835381
CYP7B1,0.9180529865421477,0.9283236994219654,0.03713225224235102
TSPYL5,0.9186897838397411,0.5044666316342616,0.036831113108471134
MEN1,0.9186899684280818,0.5046768260641092,0.03683102584757942
CEP63,0.919621380040556,0.5045717288491854,0.036390940484858914
BSDC1,0.9196214003169646,0.5045717288491856,0.03639093090925265
TMEM147,0.9196214003169646,0.5045717288491856,0.03639093090925265
IL6ST,0.9196214003169646,0.5045717288491854,0.03639093090925265
FEZ2,0.9196214003169646,0.5045717288491854,0.03639093090925265
SCD,0.9196214003169646,0.5045717288491856,0.03639093090925265
CLPS,0.9200582437990952,0.8658959537572255,0.036184679002386914
DRG2,0.9205527215571194,0.5043615344193378,0.03595133369374527
ASB7,0.9209183444648859,0.9472411981082501,0.035778875905711736
GALK2,0.921059656055552,0.5465055176037835,0.03571224009990046
NMU,0.9210599175629047,0.6519180241723594,0.03571211679498377
RPP25,0.9213501245911883,0.6759852863899107,0.035575301092559485
RNF141,0.9214540282705678,0.5099316868102995,0.03552632703898824
CDK8,0.9214619601111884,0.5007882291119286,0.03552258866498245
RELN,0.9214845328710747,0.5044666316342616,0.03551195002181213
CDC42BPA,0.921484552680575,0.5044666316342616,0.03551194068562004
ITSN1,0.921484552680575,0.5044666316342616,0.03551194068562004
SOX4,0.921484552680575,0.5044666316342616,0.03551194068562004
RAB20,0.921484552680575,0.5044666316342616,0.03551194068562004
SMYD5,0.921484552680575,0.5044666316342616,0.03551194068562004
PDZD8,0.9224160953654362,0.504256437204414,0.03507312758303762
ZNF37A,0.9224179417917866,0.9638465580662112,0.03507225824437728
ZNF787,0.9229601143171275,0.7599579611140305,0.0348170665865047
CPA3,0.9232977966343408,0.5008933263268524,0.034658200842160515
ZNF343,0.9233183315994351,0.50856542301629,0.0346485418536024
ASPH,0.9233477492034252,0.504361534419338,0.03463470513107025
ARHGAP5,0.9233481360515214,0.5043615344193378,0.034634523177999504
STAT6,0.9233481360515214,0.504361534419338,0.034634523177999504
HGS,0.9233481360515214,0.504361534419338,0.034634523177999504
WIPI1,0.9233481360515214,0.5043615344193378,0.034634523177999504
CYP2C9,0.9233481360515214,0.5043615344193378,0.034634523177999504
TXNL4B,0.9233481360515214,0.504361534419338,0.034634523177999504
PAQR6,0.9247395296493326,0.5230688386757751,0.03398057727805762
AKR1C1,0.9247914866891751,0.5172884918549658,0.03395617687005556
AIMP2,0.9252121402638978,0.504256437204414,0.03375867722542598
FTSJ1,0.9252121402638978,0.504256437204414,0.03375867722542598
PSMA5,0.9252121402638978,0.504256437204414,0.03375867722542598
ESYT1,0.9252121402638978,0.504256437204414,0.03375867722542598
TMEM35B,0.9252121402638978,0.504256437204414,0.03375867722542598
FAM184A,0.9253896675623536,0.5554387808723069,0.033675353923765916
SPINK2,0.9255562617853824,0.9471361008933263,0.033597176651457124
RASL12,0.9260469311587594,0.6764056752496059,0.03336700313793473
CCDC102B,0.9261101117241158,0.929584866001051,0.03333737393234018
GPR19,0.9265185336328344,0.6450867052023121,0.03314588883945561
TUSC3,0.926920777294133,0.5163426169206515,0.032957382850405614
CDKN2B-AS1,0.9269381110091264,0.603783499737257,0.03294926148062908
SUCLG1,0.9270765551448659,0.5041513399894904,0.03288440166542599
CST4,0.9270765551448659,0.5041513399894902,0.03288440166542599
OPA1,0.9270765551448659,0.5041513399894904,0.03288440166542599
TBC1D8,0.9270765551448659,0.5041513399894902,0.03288440166542599
CFAP20,0.9270765551448659,0.5041513399894904,0.03288440166542599
SPAST,0.9270765551448659,0.5041513399894904,0.03288440166542599
DAPK2,0.9270765551448659,0.5041513399894902,0.03288440166542599
DCN,0.9270765551448659,0.5041513399894902,0.03288440166542599
RETSAT,0.9270765551448659,0.5041513399894904,0.03288440166542599
NDUFC2,0.9270765551448659,0.5041513399894904,0.03288440166542599
NT5C2,0.9270765551448659,0.5041513399894902,0.03288440166542599
LINC00921,0.9270765551448659,0.5041513399894904,0.03288440166542599
SENP3,0.9270765551448659,0.5041513399894904,0.03288440166542599
PMF1,0.9270765551448659,0.5041513399894902,0.03288440166542599
RETSAT_1,0.9270765551448659,0.5041513399894904,0.03288440166542599
TOM1,0.9272017510427757,0.5378875459800315,0.03282575686812632
IL11RA,0.9274933066338017,0.6023121387283237,0.03268921583959492
HAS2,0.9279438468567234,0.9637414608512874,0.03247830367135693
RFC3,0.9280087316765636,0.504256437204414,0.032447937465287534
GPSM2,0.9289410117386181,0.5038360483447188,0.0320118630674834
SNRPB,0.9289413705148227,0.5040462427745664,0.032011695334017175
STX18,0.9289413705148227,0.5040462427745664,0.032011695334017175
SELENOT,0.9289413705148227,0.5040462427745664,0.032011695334017175
GIT1,0.9289413705148227,0.5040462427745664,0.032011695334017175
DDX21,0.9289413705148227,0.5040462427745664,0.032011695334017175
CDC42BPB,0.9289413705148227,0.5040462427745664,0.032011695334017175
HDHD5,0.9289413705148227,0.5040462427745664,0.032011695334017175
